Retailer,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Method
3,2,22,16,4,55,100,55000,22000,0.4,0
3,2,22,16,5,50,300,150000,45000,0.3,0
3,2,22,16,0,55,475,261250,91437,0.35,0
3,2,22,16,1,60,275,165000,57750,0.35,0
3,2,22,16,2,60,325,195000,68250,0.35,0
3,2,22,16,3,45,225,101250,35437,0.35,0
3,2,22,16,4,50,125,62500,25000,0.4,0
3,2,22,16,5,65,300,195000,58500,0.3,0
3,2,22,16,0,50,500,250000,87500,0.35,0
3,2,22,16,1,55,350,192500,67375,0.35,0
3,2,22,16,2,55,350,192500,67375,0.35,0
3,2,22,16,3,50,275,137500,48125,0.35,0
3,2,22,16,4,45,175,78749,31499,0.4,0
3,2,22,16,5,60,525,315000,94500,0.3,0
3,2,22,16,0,55,775,426249,149187,0.35,0
3,2,22,16,1,65,650,422499,147874,0.35,0
3,2,22,16,2,80,650,520000,182000,0.35,0
3,2,22,16,3,80,525,420000,147000,0.35,0
3,2,22,16,4,90,400,360000,144000,0.4,0
3,2,22,16,5,105,700,735000,220500,0.3,0
3,2,22,16,0,85,850,722500,252874,0.35,0
3,2,22,16,1,90,700,630000,220500,0.35,0
3,2,22,16,2,90,650,585000,204750,0.35,0
3,2,22,16,3,85,550,467500,163625,0.35,0
3,2,22,16,4,90,600,540000,216000,0.4,0
3,2,22,16,5,105,600,630000,189000,0.3,0
3,2,22,16,0,90,800,720000,251999,0.35,0
3,2,22,16,1,80,775,620000,217000,0.35,0
3,2,22,16,2,70,650,455000,159250,0.35,0
3,2,22,16,3,70,425,297500,104125,0.35,0
3,2,22,16,4,70,425,297500,119000,0.4,0
3,2,22,16,5,75,250,187500,56250,0.3,0
3,2,22,16,0,50,450,225000,78750,0.35,0
3,2,22,16,1,55,450,247500,86625,0.35,0
3,2,22,16,2,50,250,125000,43750,0.35,0
3,2,22,16,3,50,200,100000,35000,0.35,0
3,2,22,16,4,60,225,135000,54000,0.4,0
3,2,22,16,5,45,250,112499,33749,0.3,0
3,2,22,16,0,40,350,140000,49000,0.35,0
3,2,22,16,1,55,525,288750,101062,0.35,0
3,2,22,16,2,50,350,175000,61250,0.35,0
3,2,22,16,3,45,325,146250,51187,0.35,0
3,2,22,16,4,55,300,165000,66000,0.4,0
3,2,22,16,5,60,350,210000,63000,0.3,0
3,2,22,16,0,45,575,258750,90562,0.35,0
3,2,22,16,1,50,650,325000,113750,0.35,0
3,2,22,16,2,45,475,213750,74812,0.35,0
3,2,22,16,3,55,450,247500,86625,0.35,0
3,2,22,16,4,75,425,318750,127500,0.4,0
3,2,22,16,5,80,550,440000,132000,0.3,0
3,2,22,16,0,65,750,487500,170625,0.35,0
3,2,22,16,1,75,750,562500,196875,0.35,0
3,2,22,16,2,70,550,385000,134750,0.35,0
3,2,22,16,3,70,550,385000,134750,0.35,0
3,2,22,16,4,80,475,380000,152000,0.4,0
3,2,22,16,5,85,575,488750,146625,0.3,0
3,2,22,16,0,35,400,140000,55999,0.4,0
3,2,22,16,1,45,400,180000,72000,0.4,0
3,2,22,16,2,45,400,180000,72000,0.4,0
3,2,22,16,3,45,250,112500,44999,0.4,0
3,2,22,16,4,50,200,100000,45000,0.45,0
3,2,22,16,5,45,450,202500,70875,0.35,0
3,2,22,16,0,35,500,175000,70000,0.4,0
3,2,22,16,1,45,400,180000,72000,0.4,0
3,2,22,16,2,45,400,180000,72000,0.4,0
3,1,23,26,3,45,250,112500,44999,0.4,0
3,1,23,26,4,50,175,87500,39375,0.45,0
3,1,23,26,5,45,375,168750,59062,0.35,0
3,1,23,26,0,45,525,236250,94499,0.4,0
3,1,23,26,1,55,375,206250,82500,0.4,0
3,1,23,26,2,60,400,240000,95999,0.4,0
3,1,23,26,3,55,300,165000,66000,0.4,0
3,1,23,26,4,60,150,90000,40500,0.45,0
3,1,23,26,5,45,350,157500,55125,0.35,0
3,1,23,26,0,50,525,262500,104999,0.4,0
3,1,23,26,1,55,325,178750,71500,0.4,0
3,1,23,26,2,55,375,206250,82500,0.4,0
3,1,23,26,3,40,275,110000,44000,0.4,0
3,1,23,26,4,45,175,78750,35437,0.45,0
3,1,23,26,5,60,350,210000,73500,0.35,0
3,1,23,26,0,45,550,247500,98999,0.4,0
3,1,23,26,1,50,400,200000,80000,0.4,0
3,1,23,26,2,50,400,200000,80000,0.4,0
3,1,23,26,3,45,325,146250,58499,0.4,0
3,1,23,26,4,40,225,90000,40500,0.45,0
3,1,23,26,5,65,575,373750,130812,0.35,2
3,1,23,26,0,60,825,495000,197999,0.4,2
3,1,23,26,1,70,700,490000,195999,0.4,2
3,1,23,26,2,85,700,595000,237999,0.4,2
3,1,23,26,3,85,575,488750,195499,0.4,2
3,1,23,26,4,95,450,427500,192375,0.45,2
3,1,23,26,5,110,750,825000,288750,0.35,2
3,1,23,26,0,90,900,810000,324000,0.4,2
3,1,23,26,1,95,750,712500,285000,0.4,2
3,1,23,26,2,95,700,665000,266000,0.4,2
3,1,23,26,3,90,600,540000,215999,0.4,2
3,1,23,26,4,95,650,617500,277875,0.45,2
3,1,23,26,5,110,650,715000,250250,0.35,2
3,1,23,26,0,95,850,807500,323000,0.4,2
3,1,23,26,1,85,825,701250,280500,0.4,2
3,1,23,26,2,75,700,525000,210000,0.4,2
3,1,23,26,3,75,475,356250,142500,0.4,2
3,1,23,26,4,65,475,308749,138937,0.45,2
3,1,23,26,5,70,300,210000,73500,0.35,2
3,1,23,26,0,45,500,225000,90000,0.4,2
3,1,23,26,1,50,500,250000,100000,0.4,2
3,1,23,26,2,45,300,135000,54000,0.4,2
3,1,23,26,3,45,250,112500,45000,0.4,2
3,1,23,26,4,55,275,151250,68062,0.45,2
3,1,23,26,5,40,300,120000,42000,0.35,2
3,1,23,26,0,35,400,140000,55999,0.4,2
3,1,23,26,1,50,575,287500,115000,0.4,2
3,1,23,26,2,45,400,180000,72000,0.4,2
3,1,23,26,3,40,375,150000,60000,0.4,2
3,1,23,26,4,50,350,175000,78750,0.45,2
3,1,23,26,5,55,400,220000,77000,0.35,2
3,1,23,26,0,40,625,250000,100000,0.4,2
3,1,23,26,1,45,700,315000,126000,0.4,2
3,1,23,26,2,40,525,210000,84000,0.4,2
3,1,23,26,3,50,500,250000,100000,0.4,2
3,1,23,26,4,70,475,332500,149625,0.45,2
3,1,23,26,5,85,600,510000,178500,0.35,2
3,1,23,26,0,70,800,560000,224000,0.4,2
3,1,23,26,1,80,800,640000,256000,0.4,2
0,1,23,26,2,75,600,450000,180000,0.4,2
0,1,23,26,3,75,600,450000,180000,0.4,2
0,1,23,26,4,85,525,446250,200812,0.45,2
0,1,23,26,5,90,625,562500,196875,0.35,2
0,1,23,26,0,20,675,135000,40500,0.3,2
0,1,23,26,1,30,675,202500,60750,0.3,2
0,1,23,26,2,30,475,142500,42750,0.3,2
0,1,23,26,3,35,475,166250,66500,0.4,2
0,1,23,26,4,40,325,130000,32500,0.25,2
3,1,23,26,5,35,475,166250,74812,0.45,2
0,1,23,26,0,25,625,156250,46875,0.3,2
0,1,23,26,1,35,600,210000,63000,0.3,2
0,1,23,26,2,35,425,148750,44625,0.3,2
0,2,24,27,3,35,375,131250,52500,0.4,2
0,2,24,27,4,40,250,100000,25000,0.25,2
0,2,24,27,5,35,450,157500,70875,0.45,2
0,2,24,27,0,30,625,187500,65625,0.35,2
0,2,24,27,1,40,625,250000,87500,0.35,2
0,2,24,27,2,30,450,135000,47250,0.35,2
0,2,24,27,3,35,350,122500,55125,0.45,2
3,2,24,27,4,40,250,100000,30000,0.3,2
3,2,24,27,5,35,400,140000,70000,0.5,2
3,2,24,27,0,20,650,130000,45500,0.35,2
3,2,24,27,1,30,650,195000,68250,0.35,2
3,2,24,27,2,25,475,118749,41562,0.35,2
3,2,24,27,3,30,375,112500,50625,0.45,2
3,2,24,27,4,35,275,96250,28875,0.3,2
3,2,24,27,5,30,550,165000,82500,0.5,2
3,2,24,27,0,20,700,140000,49000,0.35,2
3,2,24,27,1,30,725,217500,76125,0.35,2
3,2,24,27,2,25,575,143749,50312,0.35,2
3,2,24,27,3,35,500,175000,78750,0.45,2
3,2,24,27,4,50,400,200000,60000,0.3,2
3,2,24,27,5,45,750,337500,168750,0.5,2
3,2,24,27,0,45,750,337500,118124,0.35,2
3,2,24,27,1,50,750,375000,131250,0.35,2
3,2,24,27,2,50,600,300000,105000,0.35,2
3,2,24,27,3,50,550,275000,123750,0.45,2
3,2,24,27,4,55,450,247500,74250,0.3,2
3,2,24,27,5,60,825,495000,247500,0.5,2
3,2,24,27,0,50,775,387500,155000,0.4,2
3,2,24,27,1,55,775,426250,170500,0.4,2
3,2,24,27,2,50,925,462500,184999,0.4,2
3,2,24,27,3,50,525,262500,131250,0.5,2
3,2,24,27,4,55,525,288750,101062,0.35,2
0,2,24,27,5,65,800,520000,286000,0.55,2
0,2,24,27,0,50,750,375000,150000,0.4,2
0,2,24,27,1,55,750,412500,165000,0.4,2
0,2,24,27,2,50,925,462500,184999,0.4,2
0,2,24,27,3,50,475,237500,118750,0.5,2
2,2,24,27,4,55,475,261250,91437,0.35,2
2,2,24,27,5,60,725,435000,239250,0.55,2
2,2,24,27,0,55,675,371250,148500,0.4,2
2,2,24,27,1,55,625,343750,137500,0.4,2
2,2,24,27,2,60,675,405000,162000,0.4,2
2,2,24,27,3,60,400,240000,120000,0.5,2
2,2,24,27,4,55,400,220000,77000,0.35,2
2,2,24,27,5,50,625,312500,171875,0.55,2
2,2,24,27,0,40,575,230000,91999,0.4,2
2,2,24,27,1,40,575,230000,91999,0.4,2
2,2,24,27,2,45,525,236250,94499,0.4,2
2,2,24,27,3,45,375,168750,84375,0.5,2
2,2,24,27,4,35,350,122500,42875,0.35,2
2,2,24,27,5,45,525,236250,129937,0.55,2
2,2,24,27,0,35,675,236250,94499,0.4,2
2,2,24,27,1,35,675,236250,94499,0.4,2
2,2,24,27,2,60,600,360000,144000,0.4,2
2,2,24,27,3,60,450,270000,135000,0.5,2
2,2,24,27,4,55,425,233749,81812,0.35,2
2,2,24,27,5,65,625,406250,223437,0.55,2
0,2,24,27,0,55,775,426249,170499,0.4,2
0,2,24,27,1,55,775,426249,170499,0.4,2
0,2,24,27,2,60,675,405000,162000,0.4,2
0,2,24,27,3,60,525,315000,157500,0.5,2
0,2,24,27,4,55,475,261249,91437,0.35,2
0,2,24,27,5,65,725,471250,259187,0.55,2
0,2,24,27,0,30,425,127499,44624,0.35,2
0,2,24,27,1,40,425,170000,68000,0.4,2
0,2,24,27,2,40,425,170000,59499,0.35,2
0,2,24,27,3,40,275,110000,38500,0.35,2
0,2,24,27,4,45,225,101250,30375,0.3,2
0,2,24,27,5,40,425,170000,42500,0.25,2
0,2,24,27,0,30,475,142499,49874,0.35,2
0,2,24,27,1,40,375,150000,60000,0.4,2
0,2,24,27,2,40,375,150000,52500,0.35,2
0,2,25,28,3,40,225,90000,31499,0.35,2
0,2,25,28,4,45,150,67500,20250,0.3,2
0,2,25,28,5,40,350,140000,35000,0.25,2
0,2,25,28,0,40,500,200000,70000,0.35,2
0,2,25,28,1,50,350,175000,70000,0.4,2
0,2,25,28,2,50,350,175000,61249,0.35,2
0,2,25,28,3,50,225,112500,39375,0.35,2
0,2,25,28,4,55,125,68750,20625,0.3,2
0,2,25,28,5,50,325,162500,40625,0.25,2
0,2,25,28,0,50,500,250000,87500,0.35,2
0,2,25,28,1,55,300,165000,66000,0.4,2
0,2,25,28,2,55,350,192500,67375,0.35,2
0,2,25,28,3,50,250,125000,43750,0.35,2
0,2,25,28,4,55,150,82500,24750,0.3,2
0,2,25,28,5,70,325,227500,56875,0.25,2
0,2,25,28,0,50,525,262500,91875,0.35,2
0,2,25,28,1,55,375,206250,82500,0.4,2
0,2,25,28,2,55,400,220000,77000,0.35,2
0,2,25,28,3,50,300,150000,52500,0.35,2
0,2,25,28,4,55,200,110000,33000,0.3,2
0,2,25,28,5,70,375,262500,65625,0.25,2
0,2,25,28,0,50,625,312500,109375,0.35,2
0,2,25,28,1,55,475,261250,104500,0.4,2
0,2,25,28,2,55,475,261250,91437,0.35,2
0,2,25,28,3,50,350,175000,61249,0.35,2
0,2,25,28,4,55,225,123750,37125,0.3,2
0,2,25,28,5,70,525,367500,91875,0.25,2
0,2,25,28,0,50,675,337500,118124,0.35,2
0,2,25,28,1,55,525,288750,115500,0.4,2
0,2,25,28,2,55,475,261250,91437,0.35,2
0,2,25,28,3,50,375,187500,65625,0.35,2
0,2,25,28,4,55,425,233750,70125,0.3,2
0,2,25,28,5,70,425,297500,74375,0.25,2
0,2,25,28,0,55,625,343750,120312,0.35,2
0,2,25,28,1,60,575,345000,138000,0.4,2
0,2,25,28,2,55,450,247500,86625,0.35,2
0,2,25,28,3,55,400,220000,77000,0.35,2
0,2,25,28,4,65,400,260000,78000,0.3,2
0,2,25,28,5,70,375,262500,65625,0.25,2
0,2,25,28,0,45,575,258750,90562,0.35,2
0,2,25,28,1,50,575,287500,115000,0.4,2
0,2,25,28,2,45,425,191250,66937,0.35,2
0,2,25,28,3,45,375,168750,59062,0.35,2
0,2,25,28,4,55,375,206250,61875,0.3,2
0,2,25,28,5,60,425,255000,63750,0.25,2
0,2,25,28,0,45,500,225000,78750,0.35,2
0,2,25,28,1,50,500,250000,100000,0.4,2
0,2,25,28,2,45,325,146250,51187,0.35,2
0,2,25,28,3,45,300,135000,47250,0.35,2
0,2,25,28,4,55,275,151250,45375,0.3,2
0,2,25,28,5,60,325,195000,48750,0.25,2
0,2,25,28,0,45,500,225000,78750,0.35,2
0,2,25,28,1,50,525,262500,105000,0.4,2
0,2,25,28,2,45,375,168750,59062,0.35,2
0,2,25,28,3,45,350,157500,55125,0.35,2
0,2,25,28,4,55,300,165000,49500,0.3,2
0,2,25,28,5,60,425,255000,63750,0.25,2
0,2,25,28,0,45,625,281250,98437,0.35,2
0,2,25,28,1,50,625,312500,125000,0.4,2
4,2,25,28,2,45,425,191250,66937,0.35,2
4,2,25,28,3,45,425,191250,66937,0.35,2
4,2,25,28,4,55,350,192500,57750,0.3,2
4,2,25,28,5,60,450,270000,67500,0.25,2
4,2,25,28,0,35,475,166249,58187,0.35,2
4,2,25,28,1,45,475,213750,85500,0.4,2
4,2,25,28,2,45,475,213750,74812,0.35,2
4,2,25,28,3,45,325,146250,51187,0.35,2
4,2,25,28,4,50,275,137500,41250,0.3,2
4,2,25,28,5,45,475,213750,53437,0.25,2
4,2,25,28,0,35,525,183749,64312,0.35,2
4,2,25,28,1,45,425,191250,76500,0.4,2
4,2,25,28,2,45,425,191250,66937,0.35,2
4,2,26,29,3,45,275,123750,43312,0.35,2
4,2,26,29,4,50,200,100000,30000,0.3,2
4,2,26,29,5,45,400,180000,45000,0.25,2
4,2,26,29,0,45,550,247500,86625,0.35,2
4,2,26,29,1,55,400,220000,88000,0.4,2
4,2,26,29,2,55,400,220000,77000,0.35,2
4,2,26,29,3,55,275,151250,52937,0.35,2
4,2,26,29,4,60,175,105000,31500,0.3,2
4,2,26,29,5,55,375,206250,51562,0.25,2
4,2,26,29,0,55,550,302500,105875,0.35,2
4,2,26,29,1,60,350,210000,84000,0.4,2
4,2,26,29,2,60,400,240000,84000,0.35,2
4,2,26,29,3,55,300,165000,57750,0.35,2
4,2,26,29,4,60,200,120000,36000,0.3,2
4,2,26,29,5,75,375,281250,70312,0.25,2
4,2,26,29,0,55,575,316250,110687,0.35,2
4,2,26,29,1,60,425,255000,102000,0.4,2
4,2,26,29,2,60,450,270000,94500,0.35,2
4,2,26,29,3,55,350,192500,67375,0.35,2
4,2,26,29,4,60,250,150000,45000,0.3,2
4,2,26,29,5,75,425,318750,79687,0.25,2
4,2,26,29,0,55,700,385000,134750,0.35,2
4,2,26,29,1,60,550,330000,132000,0.4,2
4,2,26,29,2,60,550,330000,115500,0.35,2
4,2,26,29,3,55,425,233750,81812,0.35,2
4,2,26,29,4,60,300,180000,54000,0.3,2
4,2,26,29,5,75,600,450000,112500,0.25,2
4,2,26,29,0,55,750,412500,144375,0.35,2
4,2,26,29,1,60,600,360000,144000,0.4,2
4,2,26,29,2,60,550,330000,115500,0.35,2
4,2,26,29,3,55,450,247500,86625,0.35,2
4,2,26,29,4,60,500,300000,90000,0.3,2
4,2,26,29,5,75,500,375000,93750,0.25,2
4,2,26,29,0,60,700,420000,147000,0.35,2
4,2,26,29,1,65,650,422500,169000,0.4,2
4,2,26,29,2,60,525,315000,110250,0.35,2
4,2,26,29,3,60,475,285000,99750,0.35,2
4,2,26,29,4,70,475,332500,99750,0.3,2
4,2,26,29,5,75,450,337500,84375,0.25,2
4,2,26,29,0,50,625,312500,109375,0.35,2
4,2,26,29,1,55,625,343750,137500,0.4,2
4,2,26,29,2,50,475,237500,83125,0.35,2
4,2,26,29,3,50,425,212500,74375,0.35,2
4,2,26,29,4,60,425,255000,76500,0.3,2
4,2,26,29,5,65,475,308750,77187,0.25,2
4,2,26,29,0,50,550,275000,96250,0.35,2
4,2,26,29,1,55,550,302500,121000,0.4,2
4,2,26,29,2,50,375,187500,65625,0.35,2
4,2,26,29,3,50,350,175000,61250,0.35,2
4,2,26,29,4,60,325,195000,58500,0.3,2
4,2,26,29,5,75,375,281250,70312,0.25,2
4,2,26,29,0,60,550,330000,115500,0.35,2
4,2,26,29,1,65,600,390000,156000,0.4,2
4,2,26,29,2,60,450,270000,94500,0.35,2
4,2,26,29,3,60,425,255000,89250,0.35,2
4,2,26,29,4,70,375,262500,78750,0.3,2
4,2,26,29,5,75,500,375000,93750,0.25,2
4,2,26,29,0,60,700,420000,147000,0.35,2
4,2,26,29,1,65,700,455000,182000,0.4,2
2,2,26,29,2,60,500,300000,105000,0.35,2
2,2,26,29,3,60,500,300000,105000,0.35,2
2,2,26,29,4,70,425,297500,89250,0.3,2
2,2,26,29,5,75,525,393750,98437,0.25,2
2,2,26,29,0,30,450,134999,53999,0.4,2
2,2,26,29,1,40,450,180000,72000,0.4,2
2,2,26,29,2,40,450,180000,62999,0.35,2
2,2,26,29,3,40,300,120000,48000,0.4,2
2,2,26,29,4,45,250,112500,39375,0.35,2
2,2,26,29,5,40,450,180000,45000,0.25,2
2,2,26,29,0,30,500,149999,59999,0.4,2
2,2,26,29,1,40,400,160000,64000,0.4,2
2,2,26,29,2,40,400,160000,56000,0.35,2
2,4,27,30,3,40,250,100000,40000,0.4,2
2,4,27,30,4,45,175,78750,27562,0.35,2
2,4,27,30,5,40,375,150000,37500,0.25,2
2,4,27,30,0,40,525,210000,84000,0.4,2
2,4,27,30,1,50,375,187500,75000,0.4,2
2,4,27,30,2,50,375,187500,65625,0.35,2
2,4,27,30,3,50,250,125000,50000,0.4,2
2,4,27,30,4,55,150,82500,28875,0.35,2
2,4,27,30,5,50,350,175000,43750,0.25,2
2,4,27,30,0,50,525,262500,105000,0.4,2
2,4,27,30,1,55,325,178750,71500,0.4,2
2,4,27,30,2,55,375,206250,72187,0.35,2
2,4,27,30,3,50,275,137500,55000,0.4,2
2,4,27,30,4,55,175,96250,33687,0.35,2
2,4,27,30,5,70,350,245000,61250,0.25,2
2,4,27,30,0,50,550,275000,110000,0.4,2
2,4,27,30,1,55,400,220000,88000,0.4,2
2,4,27,30,2,55,425,233750,81812,0.35,2
2,4,27,30,3,50,325,162500,65000,0.4,2
2,4,27,30,4,55,225,123750,43312,0.35,2
2,4,27,30,5,70,400,280000,70000,0.25,2
2,4,27,30,0,50,675,337500,135000,0.4,2
2,4,27,30,1,55,525,288750,115500,0.4,2
2,4,27,30,2,55,525,288750,101062,0.35,2
2,4,27,30,3,50,400,200000,80000,0.4,2
2,4,27,30,4,55,275,151250,52937,0.35,2
2,4,27,30,5,70,575,402500,100625,0.25,2
2,4,27,30,0,50,725,362500,145000,0.4,2
2,4,27,30,1,55,575,316250,126500,0.4,2
2,4,27,30,2,55,525,288750,101062,0.35,2
2,4,27,30,3,50,425,212500,85000,0.4,2
2,4,27,30,4,55,475,261250,91437,0.35,2
2,4,27,30,5,70,475,332500,83125,0.25,2
2,4,27,30,0,55,675,371250,148500,0.4,2
2,4,27,30,1,60,625,375000,150000,0.4,2
2,4,27,30,2,55,500,275000,96250,0.35,2
2,4,27,30,3,55,450,247500,99000,0.4,2
2,4,27,30,4,65,450,292500,102375,0.35,2
2,4,27,30,5,70,425,297500,74375,0.25,2
2,4,27,30,0,45,600,270000,108000,0.4,2
2,4,27,30,1,50,600,300000,120000,0.4,2
2,4,27,30,2,45,450,202500,70875,0.35,2
2,4,27,30,3,45,400,180000,72000,0.4,2
2,4,27,30,4,55,400,220000,77000,0.35,2
2,4,27,30,5,60,450,270000,67500,0.25,2
2,4,27,30,0,45,525,236250,94500,0.4,2
2,4,27,30,1,50,525,262500,105000,0.4,2
2,4,27,30,2,45,350,157500,55125,0.35,2
2,4,27,30,3,45,325,146250,58500,0.4,2
2,4,27,30,4,55,300,165000,57750,0.35,2
2,4,27,30,5,70,350,245000,61250,0.25,2
2,4,27,30,0,55,525,288750,115500,0.4,2
2,4,27,30,1,60,575,345000,138000,0.4,2
2,4,27,30,2,55,425,233750,81812,0.35,2
2,4,27,30,3,55,400,220000,88000,0.4,2
2,4,27,30,4,65,350,227500,79625,0.35,2
2,4,27,30,5,70,475,332500,83125,0.25,2
2,4,27,30,0,55,675,371250,148500,0.4,2
2,4,27,30,1,60,675,405000,162000,0.4,2
0,4,27,30,2,55,475,261250,91437,0.35,2
0,4,27,30,3,55,475,261250,104500,0.4,2
0,4,27,30,4,65,400,260000,91000,0.35,2
0,4,27,30,5,70,500,350000,87500,0.25,2
0,4,27,30,0,40,1025,410000,184500,0.45,2
0,4,27,30,1,40,825,330000,115499,0.35,2
0,4,27,30,2,30,825,247500,61875,0.25,2
0,4,27,30,3,35,675,236250,70875,0.3,2
0,4,27,30,4,50,725,362500,126874,0.35,2
0,4,27,30,5,40,825,330000,165000,0.5,2
0,4,27,30,0,40,1075,430000,193500,0.45,2
0,4,27,30,1,40,725,290000,101500,0.35,2
0,4,27,30,2,30,775,232500,58125,0.25,2
0,4,28,31,3,35,625,218750,65625,0.3,2
0,4,28,31,4,50,700,350000,122499,0.35,2
0,4,28,31,5,35,800,280000,140000,0.5,2
0,4,28,31,0,35,1020,357000,160650,0.45,2
0,4,28,31,1,35,700,245000,85750,0.35,2
0,4,28,31,2,25,725,181250,45312,0.25,2
0,4,28,31,3,30,575,172499,51749,0.3,2
0,4,28,31,4,45,625,281250,98437,0.35,2
0,4,28,31,5,35,725,253750,126875,0.5,2
0,4,28,31,0,35,975,341250,153562,0.45,2
0,4,28,31,1,35,675,236250,82687,0.35,2
0,4,28,31,2,25,675,168750,42187,0.25,2
0,4,28,31,3,30,600,179999,53999,0.3,2
0,4,28,31,4,50,625,312500,109375,0.35,2
0,4,28,31,5,40,775,310000,155000,0.5,2
0,4,28,31,0,50,1045,522500,235125,0.45,2
0,4,28,31,1,50,750,375000,131250,0.35,2
0,4,28,31,2,45,725,326250,81562,0.25,2
0,4,28,31,3,45,675,303750,91125,0.3,2
0,4,28,31,4,55,700,384999,134749,0.35,2
0,4,28,31,5,60,800,480000,240000,0.5,2
0,4,28,31,0,55,1050,577499,259874,0.45,2
0,4,28,31,1,50,800,400000,140000,0.35,2
0,4,28,31,2,50,775,387500,96875,0.25,2
0,4,28,31,3,50,750,375000,112500,0.3,2
0,4,28,31,4,65,750,487500,170625,0.35,2
0,4,28,31,5,70,925,647500,323750,0.5,2
0,4,28,31,0,65,1150,747500,336375,0.45,2
0,4,28,31,1,60,900,540000,189000,0.35,2
0,4,28,31,2,55,825,453750,113437,0.25,2
0,4,28,31,3,55,775,426250,127875,0.3,2
0,4,28,31,4,65,800,520000,182000,0.35,2
0,4,28,31,5,70,975,682500,341250,0.5,2
0,4,28,31,0,65,1125,731250,329062,0.45,2
0,4,28,31,1,60,900,540000,189000,0.35,2
0,4,28,31,2,55,825,453750,113437,0.25,2
0,4,28,31,3,45,775,348750,104625,0.3,2
0,4,28,31,4,55,750,412500,144375,0.35,2
0,4,28,31,5,60,925,555000,277500,0.5,2
0,4,28,31,0,55,1025,563750,253687,0.45,2
0,4,28,31,1,50,825,412500,144375,0.35,2
0,4,28,31,2,40,725,290000,72500,0.25,2
0,4,28,31,3,40,700,280000,84000,0.3,2
0,4,28,31,4,50,700,350000,122499,0.35,2
0,4,28,31,5,55,800,440000,220000,0.5,2
0,4,28,31,0,55,975,536250,241312,0.45,2
0,4,28,31,1,45,800,360000,126000,0.35,2
0,4,28,31,2,45,675,303750,75937,0.25,2
0,4,28,31,3,45,650,292500,87750,0.3,2
0,4,28,31,4,55,650,357500,125125,0.35,2
0,4,28,31,5,60,775,465000,232500,0.5,2
0,4,28,31,0,55,925,508750,228937,0.45,2
0,4,28,31,1,45,750,337500,118125,0.35,2
0,4,28,31,2,45,695,312750,78187,0.25,2
0,4,28,31,3,55,750,412500,123750,0.3,2
0,4,28,31,4,70,725,507500,177625,0.35,2
0,4,28,31,5,75,825,618750,309375,0.5,2
0,4,28,31,0,70,1075,752500,338625,0.45,2
0,4,28,31,1,60,875,525000,183750,0.35,2
2,4,28,31,2,60,825,495000,123750,0.25,2
2,4,28,31,3,60,775,465000,139500,0.3,2
2,4,28,31,4,70,775,542500,189875,0.35,2
2,4,28,31,5,75,875,656250,328125,0.5,2
2,4,28,31,0,35,925,323750,129500,0.4,2
2,4,28,31,1,35,725,253750,88812,0.35,2
2,4,28,31,2,25,725,181250,72500,0.4,2
2,4,28,31,3,30,575,172500,69000,0.4,2
2,4,28,31,4,45,625,281250,98437,0.35,2
2,4,28,31,5,35,725,253750,126875,0.5,2
2,4,28,31,0,35,975,341250,136500,0.4,2
2,4,28,31,1,35,625,218750,76562,0.35,2
2,4,28,31,2,25,675,168750,67500,0.4,2
2,4,29,32,3,30,525,157500,63000,0.4,2
2,4,29,32,4,45,600,270000,94500,0.35,2
2,4,29,32,5,30,700,210000,105000,0.5,2
2,4,29,32,0,30,920,276000,110400,0.4,2
2,4,29,32,1,30,600,180000,62999,0.35,2
2,4,29,32,2,20,625,125000,50000,0.4,2
2,4,29,32,3,25,475,118749,47499,0.4,2
2,4,29,32,4,40,525,210000,73500,0.35,2
2,4,29,32,5,30,625,187500,93750,0.5,2
2,4,29,32,0,30,875,262500,105000,0.4,2
2,4,29,32,1,30,575,172500,60374,0.35,2
2,4,29,32,2,20,575,115000,46000,0.4,2
2,4,29,32,3,25,500,124999,49999,0.4,2
2,4,29,32,4,45,525,236250,82687,0.35,2
2,4,29,32,5,35,675,236250,118125,0.5,2
2,4,29,32,0,45,945,425250,170100,0.4,2
2,4,29,32,1,45,650,292500,102375,0.35,2
2,4,29,32,2,40,625,250000,100000,0.4,2
2,4,29,32,3,40,575,230000,92000,0.4,2
2,4,29,32,4,50,600,299999,104999,0.35,2
2,4,29,32,5,55,700,384999,192499,0.5,2
2,4,29,32,0,50,950,474999,190000,0.4,2
2,4,29,32,1,45,700,315000,110250,0.35,2
2,4,29,32,2,50,675,337500,135000,0.4,2
2,4,29,32,3,50,650,325000,130000,0.4,2
2,4,29,32,4,65,650,422500,147875,0.35,2
2,4,29,32,5,70,825,577500,288750,0.5,2
2,4,29,32,0,65,1050,682500,273000,0.4,2
2,4,29,32,1,60,800,480000,168000,0.35,2
2,4,29,32,2,55,725,398750,159500,0.4,2
2,4,29,32,3,55,675,371250,148500,0.4,2
2,4,29,32,4,65,700,455000,159250,0.35,2
2,4,29,32,5,70,875,612500,306250,0.5,2
2,4,29,32,0,65,1025,666250,266500,0.4,2
2,4,29,32,1,60,800,480000,168000,0.35,2
2,4,29,32,2,55,725,398750,159500,0.4,2
2,4,29,32,3,45,675,303750,121500,0.4,2
2,4,29,32,4,55,650,357500,125125,0.35,2
2,4,29,32,5,60,825,495000,247500,0.5,2
